"method","line","intervention","norm_intervention","smell","quality"
"io.kubernetes.client.openapi.apis.CertificatesV1Api.replaceCertificateSigningRequestWithHttpInfo(String name, V1CertificateSigningRequest body, String pretty, String dryRun, String fieldManager, String fieldValidation)",2731,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CertificatesV1Api.replaceCertificateSigningRequestApprovalWithHttpInfo(String name, V1CertificateSigningRequest body, String pretty, String dryRun, String fieldManager, String fieldValidation)",2964,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CertificatesV1Api.replaceCertificateSigningRequestStatusWithHttpInfo(String name, V1CertificateSigningRequest body, String pretty, String dryRun, String fieldManager, String fieldValidation)",3197,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoordinationV1Api.createNamespacedLeaseWithHttpInfo(String namespace, V1Lease body, String pretty, String dryRun, String fieldManager, String fieldValidation)",161,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoordinationV1Api.deleteCollectionNamespacedLeaseWithHttpInfo(String namespace, String pretty, String _continue, String dryRun, String fieldSelector, Integer gracePeriodSeconds, String labelSelector, Integer limit, Boolean orphanDependents, String propagationPolicy, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, V1DeleteOptions body)",430,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoordinationV1Api.deleteNamespacedLeaseWithHttpInfo(String name, String namespace, String pretty, String dryRun, Integer gracePeriodSeconds, Boolean orphanDependents, String propagationPolicy, V1DeleteOptions body)",770,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoordinationV1Api.listLeaseForAllNamespacesValidateBeforeCall(Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String pretty, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch, final ApiCallback _callback)",1186,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoordinationV1Api.listLeaseForAllNamespacesWithHttpInfo(Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String pretty, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch)",1193,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoordinationV1Api.listNamespacedLeaseWithHttpInfo(String namespace, String pretty, Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch)",1516,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoordinationV1Api.patchNamespacedLeaseWithHttpInfo(String name, String namespace, V1Patch body, String pretty, String dryRun, String fieldManager, String fieldValidation, Boolean force)",1828,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoordinationV1Api.replaceNamespacedLeaseWithHttpInfo(String name, String namespace, V1Lease body, String pretty, String dryRun, String fieldManager, String fieldValidation)",2264,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectGetNamespacedPodAttachWithHttpInfo(String name, String namespace, String container, Boolean stderr, Boolean stdin, Boolean stdout, Boolean tty)",1292,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectGetNamespacedPodExecWithHttpInfo(String name, String namespace, String command, String container, Boolean stderr, Boolean stdin, Boolean stdout, Boolean tty)",1537,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectPostNamespacedPodAttachWithHttpInfo(String name, String namespace, String container, Boolean stderr, Boolean stdin, Boolean stdout, Boolean tty)",6350,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.connectPostNamespacedPodExecWithHttpInfo(String name, String namespace, String command, String container, Boolean stderr, Boolean stdin, Boolean stdout, Boolean tty)",6595,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.createNamespaceWithHttpInfo(V1Namespace body, String pretty, String dryRun, String fieldManager, String fieldValidation)",9210,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.createNamespacedBindingWithHttpInfo(String namespace, V1Binding body, String dryRun, String fieldManager, String fieldValidation, String pretty)",9445,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.createNamespacedConfigMapWithHttpInfo(String namespace, V1ConfigMap body, String pretty, String dryRun, String fieldManager, String fieldValidation)",9683,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.createNamespacedEndpointsWithHttpInfo(String namespace, V1Endpoints body, String pretty, String dryRun, String fieldManager, String fieldValidation)",9921,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.createNamespacedEventWithHttpInfo(String namespace, CoreV1Event body, String pretty, String dryRun, String fieldManager, String fieldValidation)",10159,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.createNamespacedLimitRangeWithHttpInfo(String namespace, V1LimitRange body, String pretty, String dryRun, String fieldManager, String fieldValidation)",10397,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.createNamespacedPersistentVolumeClaimWithHttpInfo(String namespace, V1PersistentVolumeClaim body, String pretty, String dryRun, String fieldManager, String fieldValidation)",10635,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.createNamespacedPodWithHttpInfo(String namespace, V1Pod body, String pretty, String dryRun, String fieldManager, String fieldValidation)",10873,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.createNamespacedPodBindingWithHttpInfo(String name, String namespace, V1Binding body, String dryRun, String fieldManager, String fieldValidation, String pretty)",11117,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.createNamespacedPodEvictionWithHttpInfo(String name, String namespace, V1Eviction body, String dryRun, String fieldManager, String fieldValidation, String pretty)",11364,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.createNamespacedPodTemplateWithHttpInfo(String namespace, V1PodTemplate body, String pretty, String dryRun, String fieldManager, String fieldValidation)",11605,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.createNamespacedReplicationControllerWithHttpInfo(String namespace, V1ReplicationController body, String pretty, String dryRun, String fieldManager, String fieldValidation)",11843,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.createNamespacedResourceQuotaWithHttpInfo(String namespace, V1ResourceQuota body, String pretty, String dryRun, String fieldManager, String fieldValidation)",12081,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.createNamespacedSecretWithHttpInfo(String namespace, V1Secret body, String pretty, String dryRun, String fieldManager, String fieldValidation)",12319,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.createNamespacedServiceWithHttpInfo(String namespace, V1Service body, String pretty, String dryRun, String fieldManager, String fieldValidation)",12557,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.createNamespacedServiceAccountWithHttpInfo(String namespace, V1ServiceAccount body, String pretty, String dryRun, String fieldManager, String fieldValidation)",12795,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.createNamespacedServiceAccountTokenWithHttpInfo(String name, String namespace, AuthenticationV1TokenRequest body, String dryRun, String fieldManager, String fieldValidation, String pretty)",13039,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.createNodeWithHttpInfo(V1Node body, String pretty, String dryRun, String fieldManager, String fieldValidation)",13274,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.createPersistentVolumeWithHttpInfo(V1PersistentVolume body, String pretty, String dryRun, String fieldManager, String fieldValidation)",13503,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.deleteCollectionNamespacedConfigMapWithHttpInfo(String namespace, String pretty, String _continue, String dryRun, String fieldSelector, Integer gracePeriodSeconds, String labelSelector, Integer limit, Boolean orphanDependents, String propagationPolicy, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, V1DeleteOptions body)",13769,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.deleteCollectionNamespacedEndpointsWithHttpInfo(String namespace, String pretty, String _continue, String dryRun, String fieldSelector, Integer gracePeriodSeconds, String labelSelector, Integer limit, Boolean orphanDependents, String propagationPolicy, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, V1DeleteOptions body)",14135,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.deleteCollectionNamespacedEventWithHttpInfo(String namespace, String pretty, String _continue, String dryRun, String fieldSelector, Integer gracePeriodSeconds, String labelSelector, Integer limit, Boolean orphanDependents, String propagationPolicy, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, V1DeleteOptions body)",14501,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.deleteCollectionNamespacedLimitRangeWithHttpInfo(String namespace, String pretty, String _continue, String dryRun, String fieldSelector, Integer gracePeriodSeconds, String labelSelector, Integer limit, Boolean orphanDependents, String propagationPolicy, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, V1DeleteOptions body)",14867,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.deleteCollectionNamespacedPersistentVolumeClaimWithHttpInfo(String namespace, String pretty, String _continue, String dryRun, String fieldSelector, Integer gracePeriodSeconds, String labelSelector, Integer limit, Boolean orphanDependents, String propagationPolicy, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, V1DeleteOptions body)",15233,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.deleteCollectionNamespacedPodWithHttpInfo(String namespace, String pretty, String _continue, String dryRun, String fieldSelector, Integer gracePeriodSeconds, String labelSelector, Integer limit, Boolean orphanDependents, String propagationPolicy, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, V1DeleteOptions body)",15599,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.deleteCollectionNamespacedPodTemplateWithHttpInfo(String namespace, String pretty, String _continue, String dryRun, String fieldSelector, Integer gracePeriodSeconds, String labelSelector, Integer limit, Boolean orphanDependents, String propagationPolicy, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, V1DeleteOptions body)",15965,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.deleteCollectionNamespacedReplicationControllerWithHttpInfo(String namespace, String pretty, String _continue, String dryRun, String fieldSelector, Integer gracePeriodSeconds, String labelSelector, Integer limit, Boolean orphanDependents, String propagationPolicy, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, V1DeleteOptions body)",16331,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CoreV1Api.deleteCollectionNamespacedResourceQuotaWithHttpInfo(String namespace, String pretty, String _continue, String dryRun, String fieldSelector, Integer gracePeriodSeconds, String labelSelector, Integer limit, Boolean orphanDependents, String propagationPolicy, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, V1DeleteOptions body)",16697,"0,500","1.0","Long Parameter List","Maintainability"
